order-id,order-date,product,category,region,state,city,payment-method,quantity,unit-price,total
51d1af20-a591-4fb5-b2f5-6c3836de6b4c,2023-07-28,Moto G73,Smartphones,Nordeste,Ceará,Fortaleza,Cartão de Crédito,2,1899.0,3798.0
70cf261e-79c5-4b0f-8f4e-64d52803c186,2023-09-14,Heineken Long Neck,Bebidas,Centro-Oeste,Goiás,Rio Verde,Cartão de Débito,1,5.5,5.5
2a9fb614-5f62-4afb-abb3-3346689bbdbd,2023-06-15,Heineken Long Neck,Bebidas,Sul,Santa Catarina,Florianópolis,Cartão de Débito,3,5.5,16.5
b67906e1-690a-41ac-9853-65b61e82c832,2023-11-21,Arroz Tio João 5kg,Alimentos,Nordeste,Bahia,Salvador,PIX,1,25.0,25.0
9e6cc12e-0a6f-4cb7-93a0-25b8c2a14327,2023-04-26,Perfume Malbec 100ml,Beleza,Nordeste,Bahia,Salvador,Cartão de Débito,5,159.0,795.0
879b15a0-d147-48ca-9289-352303b762a5,2023-02-20,Lenovo Ideapad 3,Notebooks,Norte,Amazonas,Manaus,Dinheiro,1,2799.0,2799.0
b776e80d-f353-4a40-a3a3-ec186e5ae45e,2023-08-24,Calça Jeans Levi’s,Roupas,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,2,229.9,459.8
4a3c746a-a2b3-4d95-b424-61bd706b3836,2023-11-16,O Pequeno Príncipe,Livros,Nordeste,Ceará,Fortaleza,Cartão de Débito,1,25.0,25.0
eab9cb45-4c0a-482a-b828-342b628d10ee,2023-02-26,Tênis Nike Revolution 6,Roupas,Norte,Pará,Belém,Boleto,2,279.9,559.8
f41133de-fd9a-481a-b179-07ba1fca2733,2023-08-02,1984,Livros,Nordeste,Bahia,Salvador,Cartão de Crédito,1,35.0,35.0
154f7a8f-c6bd-4c37-af4a-cfaa23c1d00b,2023-11-30,Tênis Nike Revolution 6,Roupas,Sul,Rio Grande do Sul,Porto Alegre,PIX,5,279.9,1399.5
c9e1dccb-c791-40c6-866c-56b9b3058f5e,2023-08-04,"Pai Rico, Pai Pobre",Livros,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Dinheiro,1,30.0,30.0
3929a77b-f42e-4ad4-9fb0-397f6e10158b,2023-07-04,Micro-ondas Electrolux 20L,Eletrodomésticos,Sudeste,Minas Gerais,Belo Horizonte,Cartão de Débito,4,499.0,1996.0
1810b53b-befc-46f2-b29d-49b90df20837,2023-07-23,iPhone 13,Smartphones,Centro-Oeste,Goiás,Rio Verde,Boleto,2,4499.0,8998.0
abc9d0f2-ef06-450f-aec3-b9a7569fcf91,2023-11-30,MacBook Air M1,Notebooks,Sudeste,Rio de Janeiro,Volta Redonda,PIX,4,6499.0,25996.0
d0b59a9e-49a5-437b-b78e-021df7287d23,2023-05-14,O Pequeno Príncipe,Livros,Norte,Amazonas,Manaus,Cartão de Crédito,5,25.0,125.0
eae790e2-d394-413b-8676-64b8872a0896,2023-03-25,Arroz Tio João 5kg,Alimentos,Nordeste,Bahia,Salvador,Cartão de Débito,2,25.0,50.0
c2808f1b-6392-41de-9561-90fd032955ae,2023-04-08,"Pai Rico, Pai Pobre",Livros,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,1,30.0,30.0
b6a5ad9e-0a12-42a8-89cb-c8bfb3c3b424,2023-03-04,Dell Inspiron 15,Notebooks,Nordeste,Bahia,Salvador,PIX,2,3499.0,6998.0
ff9ef63a-e66a-4a75-bbc8-fde73f49c6f3,2023-04-18,Shampoo Pantene 400ml,Beleza,Centro-Oeste,Goiás,Goiânia,Boleto,1,18.5,18.5
da1a86b0-0298-4926-8fd1-af0ff2fb7c38,2023-07-08,Camiseta Hering Masculina,Roupas,Sul,Paraná,Maringá,Cartão de Débito,4,39.9,159.6
835e74a8-2e01-49e6-8529-8a674c60e796,2023-06-15,"Pai Rico, Pai Pobre",Livros,Norte,Pará,Marabá,Cartão de Crédito,2,30.0,60.0
bf0b8dea-b7e3-4308-90e3-1e8855ce8091,2023-05-03,Heineken Long Neck,Bebidas,Sul,Rio Grande do Sul,Pelotas,Cartão de Crédito,2,5.5,11.0
0eea9c57-ad68-4d43-beb9-f32840dc2ae7,2023-12-27,1984,Livros,Nordeste,Bahia,Salvador,Dinheiro,2,35.0,70.0
3f190774-5122-4b6f-b1fa-3de7664f5117,2023-06-20,"Pai Rico, Pai Pobre",Livros,Nordeste,Ceará,Fortaleza,Cartão de Débito,5,30.0,150.0
beac9b67-f608-4167-8844-5579193b85cb,2023-09-04,Feijão Carioca 1kg,Alimentos,Norte,Pará,Belém,Cartão de Débito,5,8.0,40.0
d682b026-9d52-4b1d-add4-9161cf934e78,2023-09-01,1984,Livros,Sul,Rio Grande do Sul,Porto Alegre,Cartão de Crédito,1,35.0,35.0
3845e81a-d4c4-4444-8ecd-6396d00991b2,2023-07-12,Calça Jeans Levi’s,Roupas,Centro-Oeste,Goiás,Goiânia,Boleto,1,229.9,229.9
f453f8bb-5b71-4be4-baec-fb978456a569,2023-07-12,Heineken Long Neck,Bebidas,Norte,Pará,Belém,Dinheiro,2,5.5,11.0
e818c4cf-d9fb-42ee-bb11-3064ad5d1851,2023-11-11,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Amazonas,Manaus,Boleto,1,499.0,499.0
cb2557ea-01d7-49e6-b66c-cc3417ffd605,2023-04-14,Redmi Note 12,Smartphones,Sudeste,São Paulo,São Paulo,Dinheiro,1,1499.0,1499.0
026471ec-4309-48de-bd89-36e8b31f3a38,2023-11-21,Heineken Long Neck,Bebidas,Sul,Santa Catarina,Florianópolis,PIX,3,5.5,16.5
6be38398-615a-4bd6-b8ed-724de6bdb0e3,2023-06-02,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Vitória da Conquista,Cartão de Crédito,3,2799.0,8397.0
59fb4bbd-1865-46c8-ba09-d31469d5a177,2023-01-13,Heineken Long Neck,Bebidas,Nordeste,Bahia,Salvador,Boleto,3,5.5,16.5
ba8bf2ff-388f-4e23-a3b9-dcef1a7d4f57,2023-06-14,Coca-Cola 2L,Bebidas,Sudeste,Minas Gerais,Belo Horizonte,Dinheiro,2,9.0,18.0
8c385ce0-4e83-4528-a369-0d49c62034ae,2023-08-05,Coca-Cola 2L,Bebidas,Norte,Pará,Belém,Cartão de Crédito,1,9.0,9.0
cd07bf34-b6ea-48a9-97cd-2b7709dfd006,2023-09-14,1984,Livros,Norte,Pará,Belém,Cartão de Débito,4,35.0,140.0
395892d0-9c34-4809-8911-803d1641ac2f,2023-04-11,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Crédito,4,2799.0,11196.0
0ff1bcbd-a6df-45b8-8e29-62af344b94a0,2023-03-15,Micro-ondas Electrolux 20L,Eletrodomésticos,Centro-Oeste,Goiás,Rio Verde,Boleto,2,499.0,998.0
3e5af5a2-4484-4990-95ae-215376da4d48,2023-06-22,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Salvador,Dinheiro,1,2799.0,2799.0
b7dbf6d0-a0e3-4e63-89c0-cdee4f27b050,2023-04-02,Camiseta Hering Masculina,Roupas,Nordeste,Bahia,Salvador,Dinheiro,1,39.9,39.9
2a0f248a-58b8-48b2-af6c-ee44cee7d3b0,2023-11-15,Dell Inspiron 15,Notebooks,Sudeste,São Paulo,São Paulo,PIX,1,3499.0,3499.0
d8aa35fc-cf84-4e87-b074-e29f33c77b07,2023-02-10,Dell Inspiron 15,Notebooks,Nordeste,Bahia,Vitória da Conquista,Boleto,5,3499.0,17495.0
ee331fa3-d636-46cb-b119-19cb0dd5c103,2023-03-24,Camiseta Hering Masculina,Roupas,Sudeste,São Paulo,São Paulo,Boleto,1,39.9,39.9
0660e8a6-678a-4962-95d5-ca03542ecac6,2023-05-04,Moto G73,Smartphones,Centro-Oeste,Goiás,Rio Verde,PIX,3,1899.0,5697.0
b793fb97-4cd3-4c15-89b0-d4e6fb62f857,2023-04-26,Camiseta Hering Masculina,Roupas,Sudeste,São Paulo,Sorocaba,Dinheiro,3,39.9,119.7
c477de17-3231-4838-b868-23c19900ae4f,2023-05-06,Dell Inspiron 15,Notebooks,Sudeste,São Paulo,Sorocaba,Boleto,5,3499.0,17495.0
1994ffbf-c491-4a0a-b78e-b9d6860f2c86,2023-08-22,Lenovo Ideapad 3,Notebooks,Norte,Pará,Marabá,Cartão de Débito,3,2799.0,8397.0
ddec85fd-eb60-4a61-9011-9ebd1c619b92,2023-05-09,Perfume Malbec 100ml,Beleza,Nordeste,Bahia,Vitória da Conquista,PIX,3,159.0,477.0
667112f8-ea46-4449-a1c5-4fd6cd0faf9f,2023-06-20,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Centro-Oeste,Goiás,Rio Verde,Cartão de Crédito,5,2799.0,13995.0
f35be097-c1e5-410b-8524-22c6e3a697b4,2023-07-04,Lenovo Ideapad 3,Notebooks,Nordeste,Bahia,Vitória da Conquista,Cartão de Crédito,3,2799.0,8397.0
cd816836-e750-460d-8705-9d50eee6334f,2023-05-26,Água Crystal 1.5L,Bebidas,Sudeste,São Paulo,São Paulo,Cartão de Débito,4,3.5,14.0
25e50b01-9339-45c5-a775-46a3d92a43f0,2023-07-30,"Pai Rico, Pai Pobre",Livros,Sul,Rio Grande do Sul,Porto Alegre,Boleto,1,30.0,30.0
a0672d8a-1923-452f-81df-c02633c8069f,2023-12-02,Café Pilão 500g,Alimentos,Norte,Pará,Marabá,PIX,3,16.0,48.0
c7b7da34-5538-4094-9ee3-17b52aa74cc9,2023-09-05,Arroz Tio João 5kg,Alimentos,Sudeste,Minas Gerais,Montes Claros,Boleto,2,25.0,50.0
0b626e8e-ac17-48fb-92f8-5d250404f08b,2023-03-03,Micro-ondas Electrolux 20L,Eletrodomésticos,Sul,Rio Grande do Sul,Pelotas,Boleto,5,499.0,2495.0
db2b6a11-0f8b-4f7b-a313-961c437552b5,2023-05-22,Água Crystal 1.5L,Bebidas,Centro-Oeste,Goiás,Goiânia,Dinheiro,2,3.5,7.0
55da1eee-0346-483f-b908-ec7652f671b7,2023-01-19,Redmi Note 12,Smartphones,Norte,Amazonas,Itacoatiara,Boleto,2,1499.0,2998.0
d00e77e4-c38e-44c7-92cf-2b724e2b1433,2023-07-16,iPhone 13,Smartphones,Sul,Santa Catarina,Florianópolis,Cartão de Débito,1,4499.0,4499.0
23c868d3-26be-4449-b1cf-5ad8b0c8e270,2023-03-11,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Centro-Oeste,Mato Grosso do Sul,Dourados,Cartão de Débito,5,2799.0,13995.0
12da8a86-9f33-43df-9f0d-eb7b489df19a,2023-03-07,Lenovo Ideapad 3,Notebooks,Sul,Santa Catarina,Joinville,Dinheiro,3,2799.0,8397.0
1f3043a7-5e63-40ff-add1-29db6c087c32,2023-04-06,Micro-ondas Electrolux 20L,Eletrodomésticos,Sul,Paraná,Curitiba,Dinheiro,5,499.0,2495.0
d3cf4464-b885-42cf-be58-d9ba3fbc6ff4,2023-12-13,Café Pilão 500g,Alimentos,Nordeste,Ceará,Fortaleza,Dinheiro,4,16.0,64.0
b955db9f-7473-4ffc-a686-93e4b2a7fcb3,2023-02-02,"Pai Rico, Pai Pobre",Livros,Centro-Oeste,Mato Grosso do Sul,Campo Grande,PIX,2,30.0,60.0
cc8d7344-d489-4c70-b260-08b2493d4229,2023-03-09,Lenovo Ideapad 3,Notebooks,Sul,Paraná,Curitiba,Cartão de Crédito,4,2799.0,11196.0
f8c70976-444a-4324-a27f-30acfd2eb47d,2023-10-29,Tênis Nike Revolution 6,Roupas,Norte,Amazonas,Itacoatiara,PIX,4,279.9,1119.6
2d314a47-ca79-441b-ac78-79339173a7b3,2023-07-03,Camiseta Hering Masculina,Roupas,Centro-Oeste,Mato Grosso do Sul,Dourados,Dinheiro,4,39.9,159.6
1f400cf1-509a-4904-9c0f-649c2e075619,2023-02-04,Moto G73,Smartphones,Sudeste,São Paulo,São Paulo,Cartão de Débito,2,1899.0,3798.0
f8d8bd7d-d10d-473c-955d-9ac840e52dba,2023-06-20,Água Crystal 1.5L,Bebidas,Sudeste,São Paulo,São Paulo,Dinheiro,4,3.5,14.0
22073337-5ef0-4853-bdd0-8a88dbd1ed9d,2023-05-05,1984,Livros,Nordeste,Ceará,Juazeiro do Norte,PIX,4,35.0,140.0
48a8b018-47a2-435e-b96c-825fb2ea19a7,2023-10-19,Feijão Carioca 1kg,Alimentos,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Boleto,2,8.0,16.0
864c62ab-d02d-48e4-a3a8-995b369a8b7e,2023-09-01,Dell Inspiron 15,Notebooks,Sudeste,Minas Gerais,Belo Horizonte,PIX,4,3499.0,13996.0
7e269d03-87c4-4cc6-aadb-c6debb09c2f0,2023-11-11,Arroz Tio João 5kg,Alimentos,Sudeste,São Paulo,São Paulo,PIX,1,25.0,25.0
5d6ed4a0-229c-4e4e-a2bf-7fe66b42ae87,2023-02-07,Coca-Cola 2L,Bebidas,Sul,Paraná,Curitiba,PIX,4,9.0,36.0
46bf0967-7d54-49a6-9322-114f61d6cdd5,2023-07-14,Creme Nívea 100g,Beleza,Sul,Paraná,Maringá,Dinheiro,4,14.9,59.6
80aa8b89-1bf2-47fa-b4a5-368faab74013,2023-10-03,Lenovo Ideapad 3,Notebooks,Nordeste,Ceará,Fortaleza,Boleto,2,2799.0,5598.0
b1b072e5-6247-43b7-b006-c39ea0c2b02a,2023-08-28,O Pequeno Príncipe,Livros,Norte,Pará,Marabá,Cartão de Débito,2,25.0,50.0
b93a50a0-7702-4fc9-a1b6-0b43bf714504,2023-09-16,Lenovo Ideapad 3,Notebooks,Sul,Paraná,Maringá,PIX,5,2799.0,13995.0
3270bf2d-1653-4a89-a44e-640032dad3bc,2023-02-13,Camiseta Hering Masculina,Roupas,Nordeste,Ceará,Fortaleza,PIX,1,39.9,39.9
cb6295d5-7837-40d9-8fce-10b7c71e496b,2023-07-02,Galaxy S22,Smartphones,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Crédito,3,3999.0,11997.0
be58a8ea-82de-4e76-aeae-5112e5b84c1e,2023-04-01,Perfume Malbec 100ml,Beleza,Sudeste,Rio de Janeiro,Rio de Janeiro,Dinheiro,1,159.0,159.0
d0dd5246-b8b5-4fe7-9016-d651ef953100,2023-08-07,Creme Nívea 100g,Beleza,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Cartão de Crédito,5,14.9,74.5
48ee58b6-6608-493c-a055-465d06083820,2023-07-27,Coca-Cola 2L,Bebidas,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Crédito,1,9.0,9.0
d6c5bb7a-3366-438a-8ee4-76e3db3063e6,2023-02-04,Dell Inspiron 15,Notebooks,Centro-Oeste,Goiás,Rio Verde,Cartão de Crédito,2,3499.0,6998.0
665022a4-19f2-476c-8362-9ce601b1f7c6,2023-01-29,iPhone 13,Smartphones,Nordeste,Bahia,Vitória da Conquista,Cartão de Débito,4,4499.0,17996.0
4f69f9f7-2479-4075-95f5-134afd111bfd,2023-06-18,iPhone 13,Smartphones,Norte,Amazonas,Itacoatiara,Dinheiro,5,4499.0,22495.0
977e528b-8e6a-454b-81dd-52e908dadf66,2023-09-15,Café Pilão 500g,Alimentos,Nordeste,Ceará,Juazeiro do Norte,Dinheiro,2,16.0,32.0
57f6e6d7-6c01-4266-9661-ede07f949af8,2023-01-29,Calça Jeans Levi’s,Roupas,Sudeste,Minas Gerais,Montes Claros,PIX,4,229.9,919.6
eab2dcae-f918-408f-b0b6-9c7ec2e62952,2023-04-17,O Pequeno Príncipe,Livros,Centro-Oeste,Mato Grosso do Sul,Dourados,Boleto,1,25.0,25.0
47f19998-7329-473c-92c8-fd266302641a,2023-06-28,Moto G73,Smartphones,Centro-Oeste,Mato Grosso do Sul,Dourados,PIX,4,1899.0,7596.0
8d2b78f2-ae82-4051-9be5-e004af2fda66,2023-08-09,Calça Jeans Levi’s,Roupas,Sul,Rio Grande do Sul,Porto Alegre,Cartão de Débito,5,229.9,1149.5
10062940-17d4-4f34-9107-7e11b0dc5c29,2023-12-20,"Pai Rico, Pai Pobre",Livros,Norte,Amazonas,Itacoatiara,PIX,2,30.0,60.0
3065512f-1690-4410-9248-bd61dd9c364a,2023-01-01,1984,Livros,Nordeste,Bahia,Salvador,Boleto,3,35.0,105.0
8bc53a47-2a73-4924-9daa-fe0e46523030,2023-02-24,Heineken Long Neck,Bebidas,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,4,5.5,22.0
9703c30e-2ef7-4a6d-8002-013fc98a4d56,2023-04-27,Galaxy S22,Smartphones,Sudeste,Minas Gerais,Montes Claros,PIX,1,3999.0,3999.0
052ccf08-8589-43f8-8780-7d17e5675fc0,2023-01-10,"Pai Rico, Pai Pobre",Livros,Nordeste,Bahia,Salvador,PIX,4,30.0,120.0
15a38572-65f8-4228-b4fc-764190895667,2023-12-02,Dell Inspiron 15,Notebooks,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Crédito,5,3499.0,17495.0
c04f9066-8c10-433c-bd09-0338028ceac7,2023-05-23,1984,Livros,Norte,Amazonas,Manaus,Dinheiro,4,35.0,140.0
7303396f-0cf1-4ff7-a6b9-9c586714b0a5,2023-04-15,Arroz Tio João 5kg,Alimentos,Centro-Oeste,Goiás,Rio Verde,PIX,4,25.0,100.0
799871a9-f060-4a79-8fad-6af85066fc41,2023-11-21,Café Pilão 500g,Alimentos,Centro-Oeste,Mato Grosso do Sul,Dourados,Dinheiro,4,16.0,64.0
984d764a-78bd-4be8-a4f3-e87f8ef5aedb,2023-03-01,MacBook Air M1,Notebooks,Sudeste,Minas Gerais,Montes Claros,Boleto,2,6499.0,12998.0
6e13902b-3946-4d92-8b35-afea522259df,2023-01-09,Galaxy S22,Smartphones,Sul,Santa Catarina,Florianópolis,PIX,5,3999.0,19995.0
0a241344-3e74-4138-9a31-2ebcc6a1d9a3,2023-10-24,Feijão Carioca 1kg,Alimentos,Norte,Amazonas,Manaus,Dinheiro,3,8.0,24.0
79a126c0-01ee-4b65-9555-541d84210b52,2023-10-30,Galaxy S22,Smartphones,Norte,Amazonas,Manaus,Cartão de Débito,2,3999.0,7998.0
8882a68d-d08e-40bc-af53-7ed9c517d156,2023-02-19,Shampoo Pantene 400ml,Beleza,Nordeste,Ceará,Fortaleza,Cartão de Crédito,4,18.5,74.0
5b4cb260-0486-4023-b693-f4879f7e5fb9,2023-10-01,Feijão Carioca 1kg,Alimentos,Norte,Amazonas,Itacoatiara,Cartão de Débito,4,8.0,32.0
84d4160f-0741-418e-ae57-6bda67440ee5,2023-07-26,iPhone 13,Smartphones,Sudeste,Rio de Janeiro,Rio de Janeiro,Boleto,1,4499.0,4499.0
017af286-68ca-40fd-996d-a45cf5216d77,2023-02-11,Micro-ondas Electrolux 20L,Eletrodomésticos,Centro-Oeste,Goiás,Rio Verde,Boleto,3,499.0,1497.0
ebe3bff1-9904-497a-b328-1aa5a78b1715,2023-10-24,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Norte,Amazonas,Manaus,Boleto,1,2799.0,2799.0
7899262b-84c1-4102-9769-902ac9026d13,2023-10-04,MacBook Air M1,Notebooks,Sudeste,Rio de Janeiro,Rio de Janeiro,PIX,1,6499.0,6499.0
352c0ab8-42d8-4889-87c6-bc296aa93824,2023-01-16,Feijão Carioca 1kg,Alimentos,Nordeste,Bahia,Salvador,Boleto,2,8.0,16.0
3ffb08a3-80be-4e0f-b8a9-5f32b41153cb,2023-01-30,Lenovo Ideapad 3,Notebooks,Centro-Oeste,Goiás,Goiânia,Cartão de Débito,2,2799.0,5598.0
54f34812-7eeb-4cc8-bb18-57d80afa6752,2023-03-31,Tênis Nike Revolution 6,Roupas,Centro-Oeste,Mato Grosso do Sul,Campo Grande,Cartão de Débito,2,279.9,559.8
548c4603-e432-4c7f-a9d9-832e8fbd0762,2023-11-09,MacBook Air M1,Notebooks,Centro-Oeste,Goiás,Goiânia,Cartão de Débito,3,6499.0,19497.0
85e2ec91-8689-4068-9017-1376caeea442,2023-06-15,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Centro-Oeste,Goiás,Goiânia,Boleto,3,2799.0,8397.0
a9345b5b-7ee0-4ebe-ba58-e90a9d5aa092,2023-10-15,Tênis Nike Revolution 6,Roupas,Sudeste,Rio de Janeiro,Volta Redonda,Cartão de Débito,4,279.9,1119.6
489eb3b6-f85a-4128-a6a1-f61e7be83251,2023-12-17,Dell Inspiron 15,Notebooks,Sudeste,São Paulo,Sorocaba,Cartão de Débito,3,3499.0,10497.0
7b77bb65-4444-404e-93bf-1aad549cdbb8,2023-06-12,iPhone 13,Smartphones,Sul,Rio Grande do Sul,Porto Alegre,PIX,5,4499.0,22495.0
baaf4892-5e82-4c48-828e-67090a9c4438,2023-09-27,O Pequeno Príncipe,Livros,Nordeste,Bahia,Salvador,Boleto,3,25.0,75.0
8a59905e-4328-46a3-99c9-7b70a8fa0f79,2023-08-28,Heineken Long Neck,Bebidas,Norte,Amazonas,Manaus,Boleto,2,5.5,11.0
c872a880-61a7-4dfa-ad50-f10291aca6cd,2023-11-08,Arroz Tio João 5kg,Alimentos,Centro-Oeste,Goiás,Goiânia,Boleto,2,25.0,50.0
23af9126-c250-485c-acb0-bdec9fb9c8a1,2023-01-14,Água Crystal 1.5L,Bebidas,Nordeste,Ceará,Fortaleza,Cartão de Crédito,1,3.5,3.5
330ba7da-e941-42c7-b534-883889a322be,2023-03-10,Água Crystal 1.5L,Bebidas,Centro-Oeste,Goiás,Rio Verde,PIX,1,3.5,3.5
76edc4e8-2758-49cb-8528-cf95c148ece1,2023-05-21,Feijão Carioca 1kg,Alimentos,Norte,Pará,Marabá,PIX,2,8.0,16.0
498936f7-70a1-416f-9334-00d6b2ae79c8,2023-07-27,Redmi Note 12,Smartphones,Sul,Paraná,Maringá,Cartão de Crédito,4,1499.0,5996.0
aadc2dc8-d4a9-4a77-8086-a3cda755c7ad,2023-11-16,1984,Livros,Norte,Pará,Belém,PIX,2,35.0,70.0
f64ef0a5-31d5-4da1-bd41-b38ecac0b464,2023-12-20,Lenovo Ideapad 3,Notebooks,Centro-Oeste,Mato Grosso do Sul,Dourados,Dinheiro,4,2799.0,11196.0
195ff0e2-c305-47fa-aef0-73ed35b28168,2023-11-06,Lenovo Ideapad 3,Notebooks,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,4,2799.0,11196.0
e14f980b-a88c-4cd8-895a-ffde3f00b812,2023-02-08,Perfume Malbec 100ml,Beleza,Nordeste,Ceará,Juazeiro do Norte,PIX,1,159.0,159.0
f91a0eaf-16d6-4f7d-8509-e7a67510b7b0,2023-06-16,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,3,2799.0,8397.0
2dc8f241-e6e5-4ea6-b364-ce4c0fb5cf61,2023-10-22,Água Crystal 1.5L,Bebidas,Centro-Oeste,Mato Grosso do Sul,Dourados,Boleto,5,3.5,17.5
d3b3b7ce-3e23-4cea-a57a-81cdcd829f30,2023-07-19,Água Crystal 1.5L,Bebidas,Sul,Rio Grande do Sul,Pelotas,Dinheiro,1,3.5,3.5
8fa99d47-a291-4e5a-b93c-b02c472b66a3,2023-06-25,Shampoo Pantene 400ml,Beleza,Sudeste,Rio de Janeiro,Rio de Janeiro,Boleto,1,18.5,18.5
736bbc23-940d-48d4-b7f3-47cca9a9ad4d,2023-06-30,Dell Inspiron 15,Notebooks,Sudeste,Minas Gerais,Montes Claros,Cartão de Débito,4,3499.0,13996.0
747734a5-a948-4710-bf47-cc5f7785a808,2023-11-15,"Pai Rico, Pai Pobre",Livros,Nordeste,Ceará,Fortaleza,Cartão de Crédito,5,30.0,150.0
0edad616-378a-4e80-96d2-7f1fae91b9ce,2023-08-03,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Marabá,PIX,5,499.0,2495.0
abf713c3-d6ec-4262-98d6-65c400bf032c,2023-08-02,Água Crystal 1.5L,Bebidas,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,5,3.5,17.5
4ade70d4-6349-4d27-a242-666c52f61d08,2023-01-10,Dell Inspiron 15,Notebooks,Sudeste,Minas Gerais,Montes Claros,Cartão de Débito,1,3499.0,3499.0
db1f4737-713f-4e81-8f94-c2b1bd7e3fb0,2023-08-15,Heineken Long Neck,Bebidas,Norte,Pará,Marabá,Cartão de Débito,4,5.5,22.0
7fdfb95c-adf6-415c-9c1c-75002603735c,2023-01-01,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Norte,Amazonas,Manaus,Cartão de Débito,5,2799.0,13995.0
ad3aeb8a-d04f-4f56-ba88-fa0e2903c072,2023-05-06,Shampoo Pantene 400ml,Beleza,Centro-Oeste,Goiás,Rio Verde,Boleto,3,18.5,55.5
f09bb58c-3cba-4232-9e42-3da40eae43ce,2023-10-09,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Vitória da Conquista,Cartão de Crédito,4,2799.0,11196.0
2c7f764a-c93e-4a1b-b553-a09ec60ec61f,2023-09-28,Calça Jeans Levi’s,Roupas,Centro-Oeste,Goiás,Goiânia,Boleto,4,229.9,919.6
6a8c0305-8656-4602-a89d-1789e9b17b03,2023-01-06,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Amazonas,Manaus,PIX,4,499.0,1996.0
dc84471c-f35f-4e1d-b0e5-db5658a2fb88,2023-03-20,Shampoo Pantene 400ml,Beleza,Centro-Oeste,Goiás,Goiânia,Cartão de Crédito,1,18.5,18.5
4fb4595a-fdb2-458c-b587-a679b0df1c48,2023-02-07,Creme Nívea 100g,Beleza,Sul,Santa Catarina,Florianópolis,Cartão de Débito,1,14.9,14.9
0e590f1c-1a3c-43b6-9f0d-5259b7120032,2023-08-02,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Salvador,Dinheiro,1,2799.0,2799.0
69f3947f-6e35-4b3b-bba1-b7dff113b36e,2023-01-31,1984,Livros,Nordeste,Ceará,Juazeiro do Norte,Cartão de Débito,1,35.0,35.0
51296344-bba8-4a75-8cac-f9a7ce3fd7b3,2023-09-19,Micro-ondas Electrolux 20L,Eletrodomésticos,Centro-Oeste,Goiás,Goiânia,Boleto,3,499.0,1497.0
acff3baf-fa53-4f52-be35-33c7a23d72b0,2023-08-03,Micro-ondas Electrolux 20L,Eletrodomésticos,Nordeste,Bahia,Salvador,Boleto,2,499.0,998.0
14ee26db-b1ba-4823-88ce-392e23ceb7fd,2023-04-13,O Pequeno Príncipe,Livros,Sudeste,Rio de Janeiro,Rio de Janeiro,Cartão de Crédito,3,25.0,75.0
1f67986e-3584-4596-8564-02c147b41d16,2023-10-05,Shampoo Pantene 400ml,Beleza,Sul,Santa Catarina,Florianópolis,PIX,2,18.5,37.0
48961b0d-ece0-4ead-8316-56c97d85f0ac,2023-01-07,Coca-Cola 2L,Bebidas,Sudeste,Minas Gerais,Montes Claros,PIX,2,9.0,18.0
85ca7dab-6cc1-4bf0-a6f9-ab19c1bdb5b5,2023-10-18,Feijão Carioca 1kg,Alimentos,Sul,Rio Grande do Sul,Pelotas,Cartão de Débito,5,8.0,40.0
ce216c9e-aad6-4dde-a114-154135251586,2023-05-05,Micro-ondas Electrolux 20L,Eletrodomésticos,Norte,Pará,Marabá,Boleto,5,499.0,2495.0
23621a74-8ee9-4796-a3eb-f1eb44a74d2d,2023-07-16,Geladeira Brastemp Frost Free 375L,Eletrodomésticos,Nordeste,Bahia,Vitória da Conquista,PIX,4,2799.0,11196.0
